CLIENT_AGE,CLIENT_ENCOURS_ENGAGEMENT,CLIENT_MMM,CLIENT_NOMBRE_CARTES,CLIENT_PROFESSION,CLIENT_TYPE_DEPOSANT,CLIENT_VRD_MOY,TOTAL_PACK,SEGMENT_PCA
47,0.0,2447.804,2,Professionnel en santé,CLIENT_A_VUE,6634.8935335228125,2.0,0
40,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,17.42585,0.0,1
30,0.0,0.0,1,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,50.61465,1.0,2
26,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,753.16288888889,1.0,3
31,176.48125,1006.062,1,Employés de bureau,CLIENT_A_VUE,100.4573,1.0,0
46,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,13.1216,0.0,0
30,0.0,0.0,1,Conseiller et consultant,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,2
34,176.48125,233.333,1,Coursiers,CLIENT_A_VUE,0.0,1.0,0
25,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,8.97445,1.0,0
39,176.48125,329.578,3,Employés de bureau,CLIENT_A_VUE,0.0,1.0,3
38,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,31.59215,0.0,0
54,0.0,1500.0,0,Dirigeant et gérant ,CLIENT_A_VUE,2652.38955,0.0,1
54,0.0,948.466,1,Commerçant,CLIENT_A_VUE,100.9187,0.0,1
50,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,79.30145,0.0,0
60,176.48125,606.997,0,Retraités,CLIENT_A_VUE,287.84665,1.0,0
38,0.0,1579.883,1,Acteur dans le secteur d'éducation,CLIENT_A_VUE,3528.48905,1.0,1
30,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,62.5497,1.0,0
40,176.48125,953.918,1,Ouvrier,CLIENT_A_VUE,923.4023,1.0,0
38,176.48125,534.5,1,Technicien,CLIENT_A_VUE,1252.84135,1.0,0
31,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,91.036,0.0,0
45,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,9.2618,0.0,3
51,176.48125,947.083,2,Ouvrier,CLIENT_A_VUE,531.73925,1.0,0
42,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,36.91145,0.0,1
47,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,3.497,0.0,0
40,0.0,2957.48125,1,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,0
60,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,672.3817,0.0,0
51,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,2
27,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,58.633,1.0,1
60,176.48125,2760.026,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,2.0,0
44,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,55.19605,1.0,3
20,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.17415,1.0,0
28,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,41.9437,0.0,0
45,54.354,829.083,1,Ouvrier,CLIENT_A_VUE,5808.0084,1.0,0
35,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,66.7064,1.0,1
26,0.0,2392.019,3,Technicien,CLIENT_A_VUE,944.57025,1.0,1
41,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,24.4572,0.0,0
30,176.48125,1634.483,2,Employés de bureau,CLIENT_A_VUE,5523.16395,1.0,0
28,69.712,0.0,0,Cadre moyen,CLIENT_A_VUE,0.0,1.0,3
52,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,17.33815,0.0,0
27,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,121.6724,0.0,1
36,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,5.71155,1.0,0
23,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
32,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,1225.79715,0.0,3
34,176.48125,1408.787,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,31.8325,1.0,0
31,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,35.3236,0.0,1
74,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,3
53,176.48125,2146.246,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,1.0,1
42,0.0,0.0,1,Coursiers,CLIENT_A_VUE,67.559,1.0,0
36,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,15.9223,0.0,1
56,0.0,2957.48125,1,Artisan,CLIENT_A_VUE,6634.8935335228125,1.0,0
43,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,6.21165,0.0,0
28,176.48125,2957.48125,5,Cadre supérieur,CLIENT_A_VUE,1234.4572,3.0,0
38,176.48125,1082.333,2,Technicien,CLIENT_A_VUE,227.06025,1.0,1
33,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,75.90415,0.0,0
68,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,28.25895,0.0,0
38,176.48125,2957.48125,4,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,1
57,176.48125,492.266,0,Ouvrier,CLIENT_A_VUE,131.86745,1.0,0
50,176.48125,1311.032,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,69.9922,1.0,0
34,176.48125,960.514,1,Ouvrier,CLIENT_A_VUE,95.72955,1.0,3
21,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,32.93935,0.0,0
59,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,5049.8765,0.0,0
48,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,17.07875,0.0,0
37,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,8.46935,0.0,1
59,0.0,2957.48125,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,1.0,0
23,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
35,176.48125,2957.48125,3,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,2.0,0
48,32.415,2957.48125,0,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,0.0,2
31,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,20.7371,0.0,0
47,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,0.1304,0.0,3
27,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,104.85525,0.0,1
27,0.0,0.0,1,Agent,CLIENT_EXCLUSIF_EPARGNE,250.6053,1.0,0
30,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,245.65815,1.0,0
55,0.0,2137.794,0,Acteur en service de défense/sécurité,CLIENT_A_VUE,6634.8935335228125,1.0,3
48,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1421.6916,0.0,0
51,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
31,176.48125,757.23,1,Ouvrier,CLIENT_A_VUE,52.43025,1.0,0
49,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,21.92455,0.0,0
27,0.0,138.333,1,Cadre moyen,CLIENT_A_VUE,1498.435,0.0,1
55,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,118.5321,0.0,0
66,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,2967.7505,1.0,1
43,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1760.15855,1.0,3
47,156.093,954.237,1,Ouvrier,CLIENT_A_VUE,9.0013,1.0,1
34,176.48125,0.0,0,Agent,CLIENT_A_VUE,15.01895,1.0,0
34,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.16515,0.0,0
43,0.0,0.0,0,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,42.84605,0.0,0
45,0.0,0.0,0,Conducteur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
50,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,11.2949,0.0,0
28,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1.8054,0.0,0
42,176.48125,2957.48125,3,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,3
39,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,60.2994,0.0,0
41,0.0,0.0,1,Commerçant,CLIENT_EXCLUSIF_EPARGNE,192.2945,1.0,0
64,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,10.8761,0.0,3
40,176.48125,100.0,0,Élèves,CLIENT_A_VUE,0.0,0.0,0
33,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,14.32305,0.0,3
55,0.0,0.0,0,Conducteur,CLIENT_EXCLUSIF_EPARGNE,68.33815,0.0,0
22,176.48125,533.587,2,Ouvrier,CLIENT_A_VUE,31.1921,1.0,0
36,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.0596,0.0,0
30,176.48125,2367.137,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,313.7447,1.0,0
26,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,3173.00695,0.0,0
35,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,153.79475,0.0,3
45,0.0,1104.541,2,Ouvrier,CLIENT_A_VUE,194.1911,1.0,3
45,69.984,406.828,0,Technicien,CLIENT_A_VUE,41.3355,1.0,1
21,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,3684.92125,0.0,1
27,176.48125,0.0,2,Ingénieurs,CLIENT_A_VUE,0.0,1.0,1
34,40.652,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,1349.1409,0.0,1
32,176.48125,2957.48125,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,3
37,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,51.3282,0.0,3
50,176.48125,1883.0,1,Employés de bureau,CLIENT_A_VUE,5727.3386,1.0,0
51,0.0,2957.48125,0,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,0.0,0
41,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,882.2717,0.0,0
46,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,936.67885,0.0,3
67,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,11.8401,0.0,0
24,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,54.035,0.0,1
31,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,47.66185,0.0,0
52,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,5387.7948,0.0,0
34,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,3
26,0.0,0.0,1,Coursiers,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
25,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.014,0.0,1
25,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
23,176.48125,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,94.73375,1.0,0
49,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,12.66175,0.0,1
46,176.48125,1666.029,2,Cadre moyen,CLIENT_A_VUE,1520.19585,1.0,2
31,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,13.5104,0.0,2
43,170.575,398.866,0,Ouvrier,CLIENT_A_VUE,22.07135,1.0,1
74,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,16.82765,0.0,3
27,0.0,0.0,1,Étudiants,CLIENT_A_VUE,10.117,1.0,1
44,0.0,2957.48125,0,Commerçant,CLIENT_A_VUE,1721.0884,0.0,0
40,0.0,300.0,0,Cadre supérieur,CLIENT_A_VUE,20.0,0.0,0
38,0.0,389.65,1,Cadre moyen,CLIENT_A_VUE,4659.16725,0.0,0
60,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,14.243,0.0,0
43,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,757.24645,0.0,3
59,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,16.794,0.0,1
23,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,387.798,1.0,0
52,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,32.3598,0.0,3
30,0.0,2891.695,2,Dirigeant et gérant,CLIENT_A_VUE,2180.06795,1.0,3
65,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6101.1349,0.0,0
33,0.0,2957.48125,3,Ingénieurs,CLIENT_A_VUE,6634.8935335228125,1.0,2
28,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,13.6491,0.0,0
38,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,63.7259,0.0,0
52,0.0,0.0,1,Sans profession,CLIENT_A_VUE,7.19605,1.0,0
27,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,2867.37785,1.0,0
39,0.0,2957.48125,0,Conseiller et consultant,CLIENT_A_VUE,1697.4438,0.0,0
33,0.0,0.0,1,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,1026.19565,0.0,0
44,176.48125,1506.598,2,Cadre moyen,CLIENT_A_VUE,3147.22035,1.0,0
33,161.817,278.784,1,Ouvrier,CLIENT_A_VUE,3.63045,0.0,1
49,0.0,0.0,1,Conducteur,CLIENT_EXCLUSIF_EPARGNE,357.7868,1.0,0
36,176.48125,2545.785,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,5856.77535,1.0,1
27,176.48125,1611.4,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,207.6181,1.0,1
41,176.48125,1606.023,1,Acteur dans le secteur d'éducation,CLIENT_A_VUE,123.51425,1.0,1
37,176.48125,0.0,1,Cadre moyen,CLIENT_A_VUE,0.0,1.0,1
29,29.136,1528.446,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,255.4189,1.0,0
32,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,93.53805,1.0,3
37,176.48125,1800.631,3,Cadre moyen,CLIENT_A_VUE,2657.19545,2.0,2
26,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,15.4514,0.0,2
41,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,154.2963,0.0,1
62,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,2132.3587,0.0,0
67,0.0,0.0,0,Retraités,CLIENT_A_VUE,0.0,0.0,2
65,0.0,594.309,0,Retraités,CLIENT_A_VUE,2324.7736,1.0,0
56,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,15.12065,0.0,0
31,47.536,2.127,2,Ouvrier,CLIENT_A_VUE,395.1795,2.0,3
30,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,1
68,0.0,1834.546,2,Retraités,CLIENT_A_VUE,1105.59045,1.0,0
48,0.0,0.0,1,Acteur en service de défense/sécurité,CLIENT_EXCLUSIF_EPARGNE,1131.0738,1.0,2
36,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
45,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,45.311,0.0,0
37,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1.73565,0.0,0
25,19.236,188.811,1,Ingénieurs,CLIENT_A_VUE,53.89,1.0,0
57,176.48125,2339.021,2,Cadre moyen,CLIENT_A_VUE,982.4871,2.0,3
65,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
38,0.0,0.0,0,Ouvrier,CLIENT_A_VUE,0.0,0.0,0
31,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,3792.8308,1.0,0
27,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,50.0544,0.0,1
54,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,15.07295,0.0,3
40,176.48125,810.648,4,Employés de bureau,CLIENT_A_VUE,37.8913,2.0,0
34,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,47.24695,1.0,3
45,0.0,2957.48125,0,Commerçant,CLIENT_A_VUE,3693.1064,1.0,3
20,0.0,2957.48125,0,Étudiants,CLIENT_A_VUE,70.1699,1.0,2
27,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,12.78145,0.0,1
51,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,1
77,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,13.5104,0.0,0
74,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,15.5005,0.0,0
31,0.0,0.0,1,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,1.61205,1.0,0
32,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,21.96315,1.0,3
44,176.48125,2957.48125,1,Prestataire de services,CLIENT_A_VUE,923.50785,1.0,0
34,118.259,632.22,1,Ouvrier,CLIENT_A_VUE,47.1268,1.0,0
57,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,13.03055,0.0,3
34,176.48125,921.283,2,Technicien,CLIENT_A_VUE,1859.72325,1.0,0
69,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,806.98385,0.0,0
50,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,10.43825,0.0,2
65,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,437.3225,0.0,0
55,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,4613.4933,1.0,0
56,0.0,1846.573,0,Sans profession,CLIENT_A_VUE,2243.4181,0.0,3
64,176.48125,1612.382,3,Employés de bureau,CLIENT_A_VUE,103.0523,1.0,0
31,0.0,2593.54,1,Professionnel en santé,CLIENT_A_VUE,6634.8935335228125,1.0,0
55,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1362.8172,0.0,1
36,176.48125,2957.48125,2,Professionnel en santé,CLIENT_A_VUE,6634.8935335228125,1.0,3
64,0.0,0.0,0,Agent,CLIENT_EXCLUSIF_EPARGNE,53.55875,0.0,0
44,176.48125,1360.16,3,Cadre moyen,CLIENT_A_VUE,10.6601,1.0,0
31,176.48125,2957.48125,3,Cadre moyen,CLIENT_A_VUE,705.75755,1.0,1
57,0.0,1073.204,1,Retraités,CLIENT_A_VUE,3418.7861,1.0,0
30,0.0,2957.48125,3,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,0
68,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
40,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,97.42625,0.0,0
64,85.712,0.0,0,Commerçant,CLIENT_A_VUE,4273.4727,1.0,3
50,176.48125,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
38,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.9283,0.0,0
41,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,1384.8239,1.0,1
75,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,4161.43845,0.0,0
30,86.79,0.0,1,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
38,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,48.95035,0.0,0
59,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
55,0.0,2957.48125,0,Sans profession,CLIENT_A_VUE,6634.8935335228125,0.0,0
77,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,2647.68025,0.0,3
58,0.0,0.0,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,3
21,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,12.23,1.0,0
50,176.48125,485.399,0,Agent,CLIENT_A_VUE,27.0395,1.0,0
32,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,252.01345,0.0,1
36,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,121.14645,0.0,3
33,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,24.61665,1.0,1
34,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,13.8702,0.0,0
41,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,22.0803,0.0,1
32,176.48125,1540.265,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,100.528,1.0,3
74,176.48125,1787.094,2,Sans profession,CLIENT_A_VUE,1718.6274,0.0,0
39,176.48125,1841.605,4,Technicien,CLIENT_A_VUE,6634.8935335228125,2.0,0
37,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,238.13365,0.0,0
56,176.48125,2957.48125,1,Commerçant,CLIENT_A_VUE,779.4889,1.0,0
23,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,48.29495,1.0,1
28,0.0,2957.48125,2,Ingénieurs,CLIENT_A_VUE,2756.95025,2.0,3
39,30.013,1253.333,2,Sans profession,CLIENT_A_VUE,533.71045,1.0,0
67,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,12.96285,0.0,1
30,176.48125,909.973,2,Cadre moyen,CLIENT_A_VUE,127.88615,1.0,1
28,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,94.1043,1.0,0
25,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,15.59785,1.0,2
63,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,1043.1007,0.0,0
73,0.0,1825.954,1,Employés de bureau,CLIENT_A_VUE,1197.75225,0.0,3
32,0.0,0.0,1,Artisan,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
46,176.48125,2957.48125,3,Acteur de la justice,CLIENT_A_VUE,6634.8935335228125,1.0,0
77,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
54,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,151.5848,0.0,3
27,0.0,1038.333,1,Ouvrier,CLIENT_A_VUE,156.0977,1.0,2
32,0.0,1498.44,5,Cadre moyen,CLIENT_A_VUE,1965.95015,2.0,3
37,176.48125,1800.485,0,Professionnel en santé,CLIENT_A_VUE,6509.8683,1.0,3
50,176.48125,1343.433,2,Cadre moyen,CLIENT_A_VUE,319.0449,1.0,0
65,0.0,2682.142,0,Acteur dans le secteur d'éducation,CLIENT_A_VUE,260.3932,0.0,1
60,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,64.97335,0.0,0
51,176.48125,938.448,3,Ouvrier,CLIENT_A_VUE,0.0,1.0,0
42,0.0,400.0,0,Employé de bureau,CLIENT_A_VUE,6634.8935335228125,1.0,0
34,0.0,1741.531,1,Commerçant,CLIENT_A_VUE,243.31815,1.0,0
45,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,2.4289,1.0,0
34,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,11.58175,1.0,0
34,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,672.63585,1.0,0
29,0.0,2304.439,3,Étudiants,CLIENT_A_VUE,6634.8935335228125,1.0,0
28,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,30.88625,0.0,0
30,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
24,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
42,176.48125,1947.281,1,Acteur dans le secteur d'éducation,CLIENT_A_VUE,215.26745,1.0,0
64,0.0,548.984,1,Employés de bureau,CLIENT_A_VUE,2171.78995,1.0,0
31,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,193.97875,0.0,1
55,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,16.4128,0.0,3
57,0.0,1083.909,0,Professionnel en santé,CLIENT_A_VUE,1842.9431,1.0,3
26,0.0,852.272,2,Cadre supérieur,CLIENT_A_VUE,701.58371428571,1.0,3
26,0.0,1535.249,3,Cadre supérieur,CLIENT_A_VUE,2409.01005,2.0,0
32,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,11.1842,0.0,0
45,176.48125,401.5,2,Ouvrier,CLIENT_A_VUE,0.0,1.0,1
32,176.48125,1013.942,2,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
41,0.0,0.0,1,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,1
37,0.0,1573.014,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,5380.5047,2.0,0
45,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,56.2271,0.0,3
62,0.0,0.0,0,Cadre supérieur,CLIENT_PLACEUR,6634.8935335228125,0.0,0
39,0.0,1451.962,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,1
62,0.0,2957.48125,0,Artisan,CLIENT_A_VUE,5066.31865,0.0,1
41,0.0,0.0,0,Directeurs d'entreprises,CLIENT_A_VUE,674.5545,0.0,0
54,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,801.58855,1.0,0
33,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
65,0.0,856.555,0,Retraités,CLIENT_A_VUE,6634.8935335228125,0.0,3
64,176.48125,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
57,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,24.5729,0.0,1
31,176.48125,2157.981,3,Technicien,CLIENT_A_VUE,1317.10165,1.0,0
50,0.0,0.0,0,Employés de bureau,CLIENT_A_VUE,201.2467,0.0,0
61,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1169.73785,0.0,1
26,0.0,0.0,1,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6.1457,1.0,3
